,LENSID,FLAGTYPE,NIMG,ZLENS,VELDISP,ELLIP,PHIE,GAMMA,PHIG,ZSRC,XSRC,YSRC,MAGI_IN,MAGI,IMSEP,XIMG,YIMG,MAG,DELAY,KAPPA,FSTAR,DD,DDLUM,ABMAG_I,APMAG_I,KCORR,DS,DDS,SIGCRIT,DSLUM,L_I,REFF,REFF_T,weight,ABMAGI_IN
306,62494841,0,2,1.41,223.8721,0.2236547,-91.08123,0.07441303,-37.45946,2.61,0.1529448,0.1505621,22.43,22.70941,0.810049,"[-0.1654, 0.3564, 0.0, 0.0]","[-0.1245, 0.4951, 0.0, 0.0]","[-0.7731, 3.7723, 0.0, 0.0]","[69.009, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1740.08057,10106.5605,-23.4414997,22.991518,1.40999997,1648.89,487.226,0.0,21488.5,0.0,0.0,0.0,1,-25.641030473595144
307,23223188,0,4,0.894,232.8091,0.3266844,53.36276,0.04827156,-64.45022,3.32,0.05061335,0.03047705,23.09,21.48557,1.780655,"[-0.1498, 0.619, -0.7419, 0.508]","[-0.8557, -0.5823, 0.2165, 0.799]","[7.0522, -5.1665, -3.4719, 4.383]","[13.237, 16.782, 24.131, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1603.87903,5753.49316,-23.1571789,21.536478,0.893999994,1538.38,835.194,0.0,28709.9,0.0,0.0,0.0,1,-25.094158392998757
308,133761477,0,2,2.136,223.3572,0.1667951,7.234111,0.02849929,130.7582,3.23,-0.03784154,-0.1347168,21.89,22.23646,0.5216607,"[-0.1141, 0.0267, 0.0, 0.0]","[-0.3827, 0.1196, 0.0, 0.0]","[3.6415, -0.7268, 0.0, 0.0]","[0.0, 59.388, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1712.36475,16840.2422,-23.9799595,24.2877827,2.13599992,1552.54,283.04,0.0,27779.4,0.0,0.0,0.0,1,-27.464614226449452
309,32943371,0,2,1.042,243.2204,0.6713353,54.02965,0.1166843,-32.62722,1.57,0.0423613,0.1885648,19.15,18.88776,0.8225371,"[0.1139, 0.2321, 0.0, 0.0]","[-0.2346, 0.5794, 0.0, 0.0]","[-1.2732, 2.0265, 0.0, 0.0]","[70.692, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1667.30798,6952.28125,-23.3829384,21.8696976,1.04200006,1747.27,422.508,0.0,11540.5,0.0,0.0,0.0,1,-27.203123186653528
310,96269063,0,2,1.768,238.7811,0.4430482,-13.09234,0.0645383,123.1209,3.07,-0.1552983,0.05260389,23.15,22.39922,0.913835,"[0.2874, -0.5796, 0.0, 0.0]","[-0.0385, 0.2503, 0.0, 0.0]","[-8.9569, 1.9967, 0.0, 0.0]","[81.179, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1743.46838,13358.1494,-23.8791199,23.5176105,1.76800001,1577.81,392.08,0.0,26136.3,0.0,0.0,0.0,1,-25.704220542267436
311,57771061,0,2,1.356,276.6942,0.3045654,67.50616,0.08379532,174.8861,3.33,0.3764239,-0.04129801,22.89,22.88361,1.780016,"[1.3133, -0.4658, 0.0, 0.0]","[0.0546, 0.1117, 0.0, 0.0]","[3.1174, -1.0059, 0.0, 0.0]","[0.0, 200.468, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1734.97681,9630.39746,-23.9566803,22.3175392,1.35599995,1536.84,592.817,0.0,28814.1,0.0,0.0,0.0,1,-25.76402524533945
312,25312954,0,4,0.928,190.1078,0.4098371,104.4828,0.09584488,154.1025,3.27,-0.08455085,0.01305602,23.85,22.73432,1.140129,"[-0.0151, 0.4157, -0.5227, -0.3319]","[-0.5495, 0.118, 0.4714, -0.4251]","[7.721, -1.4458, 2.7943, -6.7372]","[10.884, 21.987, 0.0, 11.3]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1620.7699,6024.69971,-22.6511593,22.1765175,0.927999973,1546.33,814.513,0.0,28194.1,0.0,0.0,0.0,1,-24.328791151914785
313,9734110,0,2,0.626,189.6706,0.2749895,14.9293,0.02165093,-117.5647,2.89,0.3147073,0.459869,20.51,22.20342,1.368494,"[0.8065, -0.0514, 0.0, 0.0]","[0.9656, -0.1006, 0.0, 0.0]","[1.9419, -0.2102, 0.0, 0.0]","[0.0, 75.79, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1405.81628,3716.80371,-22.4186192,21.0582294,0.625999987,1606.08,1018.45,0.0,24303.4,0.0,0.0,0.0,1,-27.04433516115345
314,1050441,0,2,0.274,184.0772,0.4951977,97.4772,0.03832803,-50.88952,2.11,-0.2781925,0.2267018,21.13,21.4906,1.535033,"[0.3836, -0.6657, 0.0, 0.0]","[-0.096, 1.0244, 0.0, 0.0]","[-0.7174, 1.9426, 0.0, 0.0]","[24.147, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",861.968933,1399.04089,-22.0760994,18.9270535,0.273999989,1715.29,1362.19,0.0,16590.5,0.0,0.0,0.0,1,-25.243297363355914
315,213258,0,4,0.156,254.683,0.4980711,-143.4207,0.06077656,16.89968,1.72,0.3481958,0.1860224,21.25,20.51947,3.774051,"[0.1636, -1.1781, -1.0614, 2.0049]","[-1.304, -0.8813, 0.709, 1.1465]","[-2.2275, 4.3319, -1.619, 1.9598]","[32.618, 30.211, 34.419, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",557.081055,744.44751,-22.8392391,16.6759319,0.156000003,1745.41,1508.65,0.0,12913.2,0.0,0.0,0.0,1,-24.461169390216266
316,1929943,0,2,0.34,276.0578,0.0389152,-156.8726,0.05149995,140.3789,1.7,0.2982853,1.09851,19.89,20.98904,3.098418,"[0.4744, -0.1147, 0.0, 0.0]","[2.6144, -0.4275, 0.0, 0.0]","[2.6664, -0.3634, 0.0, 0.0]","[0.0, 179.628, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",999.739807,1795.13293,-23.1886387,18.4218445,0.340000004,1746.06,1249.9,0.0,12728.8,0.0,0.0,0.0,1,-25.97393731765585
317,6295379,0,2,0.528,252.3481,0.07571033,135.6888,0.02476293,89.4612,1.99,-0.4187957,0.79437,21.73,22.938,2.368141,"[-0.9288, 0.1239, 0.0, 0.0]","[1.8781, -0.2432, 0.0, 0.0]","[2.1153, -0.3287, 0.0, 0.0]","[0.0, 186.111, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1295.44543,3024.58545,-23.0940781,19.8372517,0.527999997,1727.45,1065.43,0.0,15443.6,0.0,0.0,0.0,1,-24.74174271984007
318,4128460,0,2,0.45,303.3891,0.3193072,90.89292,0.04254105,137.6238,2.23,0.3883658,1.34102,22.17,23.04447,3.773607,"[0.4629, -0.2035, 0.0, 0.0]","[3.2441, -0.4702, 0.0, 0.0]","[1.9194, -0.4469, 0.0, 0.0]","[0.0, 363.801, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1187.92554,2497.61353,-23.5187778,18.9188499,0.449999988,1701.2,1167.92,0.0,17748.4,0.0,0.0,0.0,1,-24.525796027774977
319,4374689,0,2,0.46,248.8857,0.233543,-111.6114,0.08585146,172.4019,2.04,0.3562742,-0.7373266,21.93,22.8917,2.330353,"[0.9771, -0.1885, 0.0, 0.0]","[-1.7036, 0.3143, 0.0, 0.0]","[2.8069, -0.4124, 0.0, 0.0]","[0.0, 137.113, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1202.81226,2563.91479,-23.0068378,19.4976788,0.460000008,1722.69,1145.02,0.0,15920.4,0.0,0.0,0.0,1,-24.53976988393113
320,3883741,0,2,0.44,234.9633,0.4095447,-73.16502,0.04212944,-56.18478,1.66,-0.3134312,0.4294834,21.93,21.40876,2.209055,"[0.4635, -0.8438, 0.0, 0.0]","[-0.3092, 1.4715, 0.0, 0.0]","[-1.6162, 1.8511, 0.0, 0.0]","[88.774, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1172.71057,2431.73267,-22.8408394,19.5287399,0.439999998,1746.99,1112.14,0.0,12361.0,0.0,0.0,0.0,1,-23.970268030127375
321,3341818,0,4,0.416,236.0478,0.4292951,106.5078,0.0434567,22.90802,1.99,-0.1693957,-0.06194799,22.81,21.10615,2.093776,"[-0.4634, -1.2156, 0.8255, -1.0183]","[-1.1713, -0.2176, 0.2491, 0.6733]","[4.8033, -6.4151, -1.4933, 6.3547]","[0.0, 3.901, 27.84, 2.302]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1134.71082,2275.15869,-22.834919,19.3661404,0.416000009,1727.45,1190.07,0.0,15443.6,0.0,0.0,0.0,1,-23.549742731840073
322,12066210,0,2,0.682,172.5838,0.2004983,69.93008,0.1263185,166.5516,1.09,-0.183125,0.04611871,21.49,22.45592,0.5841076,"[-0.4954, 0.0732, 0.0, 0.0]","[0.1136, -0.0201, 0.0, 0.0]","[2.1043, -0.4108, 0.0, 0.0]","[0.0, 24.385, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1458.41785,4126.04443,-22.2129784,21.54669,0.681999981,1682.81,509.093,0.0,7350.68,0.0,0.0,0.0,1,-23.52363756525599
323,2830910,0,2,0.392,163.6817,0.4856422,60.32908,0.1266442,-19.83874,1.39,-0.1546762,0.1914426,20.95,21.5695,0.9598534,"[0.1615, -0.4643, 0.0, 0.0]","[-0.148, 0.5798, 0.0, 0.0]","[-0.5652, 4.5259, 0.0, 0.0]","[15.609, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1094.58093,2120.92993,-21.8565617,20.1680698,0.39199999,1738.4,1100.88,0.0,9929.91,0.0,0.0,0.0,1,-24.4267265513689
324,9210335,0,2,0.612,242.1029,0.3139552,-94.44549,0.03501211,-148.0387,1.37,0.05269522,-0.08454432,23.93,22.88686,1.336225,"[0.0431, -0.5818, 0.0, 0.0]","[-0.8941, 0.287, 0.0, 0.0]","[3.9147, -2.6137, 0.0, 0.0]","[0.0, 26.112, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1391.53992,3615.97778,-23.0483589,20.3547707,0.611999989,1736.45,789.965,0.0,9753.47,0.0,0.0,0.0,1,-21.62779575146538
325,111462,0,2,0.126,137.4042,0.4156562,142.5438,0.04218267,56.63913,2.72,-0.2592681,-0.002760849,20.83,20.99907,0.9730022,"[-0.7462, 0.2257, 0.0, 0.0]","[0.1184, 0.0721, 0.0, 0.0]","[2.3346, -0.8558, 0.0, 0.0]","[0.0, 4.147, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",465.323669,589.972778,-21.198019,17.7821407,0.126000002,1632.3,1491.46,0.0,22588.4,0.0,0.0,0.0,1,-26.06542735054155
326,41180998,0,2,1.154,185.7804,0.3634474,128.4775,0.02316649,-128.7365,3.33,-0.1221427,-0.2513467,21.97,22.95405,0.8761867,"[-0.1856, 0.0867, 0.0, 0.0]","[-0.707, 0.1258, 0.0, 0.0]","[2.6933, -0.404, 0.0, 0.0]","[0.0, 56.235, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1700.16309,7888.27441,-22.7602577,22.8786507,1.15400004,1536.84,691.074,0.0,28814.1,0.0,0.0,0.0,1,-26.48202533533945
327,66889753,0,2,1.46,144.2115,0.06208424,160.6732,0.02321529,-112.4336,4.92,-0.005438903,0.002722385,26.05,22.16266,0.5390294,"[-0.2596, 0.2269, 0.0, 0.0]","[0.0956, -0.1365, 0.0, 0.0]","[57.1139, -35.8868, 0.0, 0.0]","[0.0, 0.877, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1743.53845,10551.1973,-22.3253574,24.251152,1.46000004,1306.1,581.593,0.0,45774.1,0.0,0.0,0.0,1,-23.713099110289065
328,1262023,0,2,0.292,207.4914,0.3720513,-6.284341,0.05418184,-17.70351,2.9,-0.5501946,0.06660199,22.79,22.14305,2.291601,"[0.5596, -1.7111, 0.0, 0.0]","[-0.0469, 0.2619, 0.0, 0.0]","[-2.6238, 1.8146, 0.0, 0.0]","[49.59, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",901.626099,1505.05212,-22.4036808,18.7760773,0.291999996,1604.51,1305.82,0.0,24404.6,0.0,0.0,0.0,1,-24.439358465055832
329,71529849,0,2,1.51,239.3316,0.4202228,-164.8447,0.07950223,22.65965,2.46,0.2053674,-0.1548486,21.17,22.39297,0.7806083,"[0.6632, -0.0774, 0.0, 0.0]","[-0.1493, 0.0974, 0.0, 0.0]","[1.9796, -0.3242, 0.0, 0.0]","[0.0, 107.799, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1745.89844,10999.335,-23.691658,23.0251751,1.50999999,1670.61,404.076,0.0,19999.9,0.0,0.0,0.0,1,-26.845139110930713
330,12350306,0,2,0.688,229.6149,0.400977,66.15844,0.05216044,-166.0178,2.46,-0.0748957,0.148944,20.11,19.69452,1.482302,"[0.4917, 0.1863, 0.0, 0.0]","[-0.4267, 1.0238, 0.0, 0.0]","[-1.4662, 3.3622, 0.0, 0.0]","[40.597, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1463.64453,4170.42627,-22.9664402,20.8224621,0.688000023,1670.61,956.554,0.0,19999.9,0.0,0.0,0.0,1,-27.083139143930715
331,71353197,0,2,1.508,210.3778,0.5685292,-77.06197,0.03024454,-148.3856,3.15,0.02542783,-0.2045475,19.91,19.26797,0.9314768,"[0.0902, 0.0604, 0.0, 0.0]","[-0.6679, 0.2631, 0.0, 0.0]","[1.8064, -5.456, 0.0, 0.0]","[0.0, 72.116, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1745.81091,10981.2617,-23.3519211,23.3593407,1.50800002,1565.2,510.141,0.0,26956.7,0.0,0.0,0.0,1,-28.75133364709273
332,6356683,0,2,0.53,263.6331,0.1900213,75.01126,0.1057706,99.93919,1.47,-0.311178,-0.06785396,21.73,21.65695,1.893539,"[-0.8594, 0.679, 0.0, 0.0]","[-1.0435, 0.0605, 0.0, 0.0]","[4.5317, -1.0696, 0.0, 0.0]","[0.0, 67.479, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1297.9574,3038.38843,-23.2103386,19.7328796,0.529999971,1744.08,940.087,0.0,10640.5,0.0,0.0,0.0,1,-23.934810151273986
333,49962765,0,2,1.264,206.538,0.3561829,-32.21626,0.07183605,-163.5102,3.9,-0.3215993,0.05660479,22.23,21.86205,1.232684,"[0.2761, -0.9463, 0.0, 0.0]","[0.0028, 0.1617, 0.0, 0.0]","[-1.4034, 1.9271, 0.0, 0.0]","[96.278, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1722.51575,8829.0918,-23.1205997,22.8729801,1.26400006,1448.92,653.051,0.0,34788.6,0.0,0.0,0.0,1,-26.741184818784124
334,10218412,0,2,0.638,223.8721,0.1643644,87.86286,0.06861539,-83.52258,2.46,0.1544028,0.3166745,22.79,22.2181,1.818715,"[-0.3521, 0.3049, 0.0, 0.0]","[-0.4137, 1.2822, 0.0, 0.0]","[-1.6934, 2.4255, 0.0, 0.0]","[71.487, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1417.67444,3803.68286,-22.8624992,20.6765232,0.638000011,1670.61,999.467,0.0,19999.9,0.0,0.0,0.0,1,-24.353139131930714
335,11193473,0,2,0.662,157.7611,0.5283417,56.15226,0.0845663,3.665013,1.75,0.1830237,0.2326809,20.53,20.88742,0.8154291,"[0.4943, -0.0692, 0.0, 0.0]","[0.5037, -0.0857, 0.0, 0.0]","[1.6042, -0.7195, 0.0, 0.0]","[0.0, 31.378, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1440.40308,3978.74438,-21.9624195,21.6983109,0.662,1744.25,873.722,0.0,13190.9,0.0,0.0,0.0,1,-25.73337213986195
336,55710641,0,4,1.332,251.7677,0.4720826,178.6839,0.09453279,140.3543,3.2,-0.04507433,-0.2850882,23.89,22.58135,1.247222,"[0.5464, -0.5604, 0.0416, -0.314]","[-0.8107, -0.6566, 0.3298, -0.8107]","[3.3378, 10.0583, -0.4753, -10.2728]","[0.0, 9.312, 110.962, 9.689]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1732.20728,9420.13086,-23.69104,22.5112457,1.33200002,1557.34,595.556,0.0,27471.5,0.0,0.0,0.0,1,-24.636411887167885
337,10697406,0,2,0.65,173.3804,0.2956708,50.3812,0.03474483,-50.64447,1.89,-0.0158866,-0.1396572,23.71,22.69616,0.9266886,"[-0.151, -0.0684, 0.0, 0.0]","[-0.5968, 0.3262, 0.0, 0.0]","[3.1189, -2.5441, 0.0, 0.0]","[0.0, 16.638, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1429.21509,3891.03784,-22.2010593,21.3992672,0.649999976,1735.9,919.908,0.0,14498.4,0.0,0.0,0.0,1,-22.746600363205363
338,1920004,0,2,0.34,191.4256,0.2350759,69.64457,0.03809651,-64.73179,2.12,-0.1948846,0.458043,22.15,22.60675,1.656989,"[-0.396, 0.1623, 0.0, 0.0]","[1.2948, -0.2653, 0.0, 0.0]","[2.1954, -0.6566, 0.0, 0.0]","[0.0, 40.753, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",999.739807,1795.13293,-22.2282791,19.3822041,0.340000004,1714.19,1284.82,0.0,16686.6,0.0,0.0,0.0,1,-24.30183928126632
339,56359218,0,2,1.34,197.2423,0.1977691,-96.88102,0.1138398,-123.3473,2.04,-0.01765561,0.1683573,21.29,21.70474,0.5590761,"[0.0235, 0.0641, 0.0, 0.0]","[-0.0953, 0.4623, 0.0, 0.0]","[-0.6825, 1.9111, 0.0, 0.0]","[47.427, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1733.19897,9490.30566,-23.0567989,23.1696014,1.34000003,1722.69,388.578,0.0,15920.4,0.0,0.0,0.0,1,-26.059769905931127
340,1538533,0,2,0.314,166.7247,0.4874148,-79.17102,0.08012088,-147.5056,3.43,-0.3005614,0.2431284,21.83,22.50284,1.220319,"[0.2362, -0.6107, 0.0, 0.0]","[-0.091, 0.7876, 0.0, 0.0]","[-0.5381, 2.3461, 0.0, 0.0]","[20.956, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",947.933289,1636.69788,-21.8463783,19.5374641,0.31400001,1521.16,1239.99,0.0,29852.6,0.0,0.0,0.0,1,-25.858910819065542
341,98673525,0,2,1.792,236.592,0.1741198,123.3206,0.06501733,79.59262,3.56,-0.07128746,0.2426751,23.37,23.00654,1.026199,"[0.0658, -0.1689, 0.0, 0.0]","[-0.2396, 0.7594, 0.0, 0.0]","[-1.3976, 2.226, 0.0, 0.0]","[120.17, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1742.19141,13580.8428,-23.872961,23.5836735,1.79200006,1500.88,434.165,0.0,31208.7,0.0,0.0,0.0,1,-25.89337845241587
342,53512008,0,4,1.306,286.4178,0.2393732,16.3321,0.04182062,47.61745,2.85,-0.08000759,-0.06622221,24.19,22.69878,1.818869,"[-0.8835, 0.8114, 0.0097, 0.713]","[-0.5442, 0.1158, 0.7682, -0.3582]","[3.5272, 12.9252, -3.949, -10.1564]","[0.0, 56.922, 69.002, 58.003]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1728.84216,9193.35352,-24.009779,22.1135902,1.30599999,1612.33,576.825,0.0,23898.8,0.0,0.0,0.0,1,-24.00788046410009
343,27249934,0,2,0.958,253.5129,0.2038841,-105.6363,0.0431816,7.030542,1.53,0.1448591,0.1920958,23.03,22.52392,1.07431,"[-0.1946, 0.4848, 0.0, 0.0]","[-0.224, 0.6082, 0.0, 0.0]","[-1.5938, 2.6345, 0.0, 0.0]","[81.906, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1634.46729,6266.16162,-23.4286594,21.514349,0.958000004,1746.5,481.561,0.0,11179.2,0.0,0.0,0.0,1,-23.170053633551333
344,31505355,0,2,1.022,174.5822,0.4628001,-158.8069,0.03935475,-44.45573,2.0,-0.002813568,-0.1739233,21.99,23.02861,0.5693285,"[-0.138, -0.0169, 0.0, 0.0]","[-0.4436, 0.1127, 0.0, 0.0]","[3.2573, -0.3842, 0.0, 0.0]","[0.0, 27.122, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1660.16321,6787.5498,-22.4981785,22.6823864,1.02199996,1726.56,607.607,0.0,15539.0,0.0,0.0,0.0,1,-24.989115293439035
345,4737315,0,2,0.474,219.2805,0.5391528,71.92389,0.0674945,153.0267,2.98,0.2287535,-0.3512141,22.43,22.73126,1.905049,"[0.4168, -0.4479, 0.0, 0.0]","[-1.389, 0.3085, 0.0, 0.0]","[2.3358, -0.7577, 0.0, 0.0]","[0.0, 63.035, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1223.0636,2657.32104,-22.6851387,19.9110813,0.474000007,1591.95,1138.99,0.0,25217.1,0.0,0.0,0.0,1,-25.052475710331592
346,13162373,0,2,0.706,209.894,0.3450048,6.883621,0.03496212,118.2796,1.71,-0.07624642,-0.257296,21.07,21.40532,1.126072,"[-0.398, 0.044, 0.0, 0.0]","[-0.738, 0.2977, 0.0, 0.0]","[4.1036, -0.7343, 0.0, 0.0]","[0.0, 45.963, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1478.89307,4304.22314,-22.744381,21.1310921,0.70599997,1745.75,814.753,0.0,12821.0,0.0,0.0,0.0,1,-25.17560947093139
347,66052407,0,2,1.45,213.7962,0.1766381,-31.47052,0.04240237,-72.80428,2.53,0.04132227,-0.1802052,23.01,22.92303,0.761432,"[0.1924, -0.0155, 0.0, 0.0]","[-0.545, 0.1875, 0.0, 0.0]","[2.4667, -1.0834, 0.0, 0.0]","[0.0, 61.726, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1742.93457,10461.9658,-23.3506985,23.1973686,1.45000005,1660.64,450.953,0.0,20693.1,0.0,0.0,0.0,1,-25.019127832483914
348,5677468,0,2,0.508,189.6706,0.2356469,-92.02076,0.07659605,4.626403,3.33,0.00583443,-0.04120486,24.89,22.10226,1.36912,"[-0.1165, -0.3638, 0.0, 0.0]","[-0.7581, 0.5885, 0.0, 0.0]","[13.0346, -14.6894, 0.0, 0.0]","[0.0, 4.714, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1269.67944,2887.33252,-22.3301201,20.4803638,0.508000016,1536.84,1094.65,0.0,28814.1,0.0,0.0,0.0,1,-22.91602531133945
349,555445,0,2,0.218,222.331,0.327469,179.5868,0.09377233,18.45645,0.72,-0.5489241,-0.2523036,20.59,20.66669,2.12144,"[-1.66, 0.3089, 0.0, 0.0]","[-0.5487, 0.2412, 0.0, 0.0]","[1.7309, -0.9318, 0.0, 0.0]","[0.0, 48.43, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",727.582031,1079.38525,-22.5293789,17.8545036,0.217999995,1490.32,975.093,0.0,4408.96,0.0,0.0,0.0,1,-22.84968078868018
350,5565992,0,2,0.504,243.2204,0.05427669,-61.39185,0.06018608,-59.11182,2.26,-0.5925869,0.130143,22.91,23.12547,2.283874,"[0.5216, -1.6221, 0.0, 0.0]","[-0.0691, 0.7187, 0.0, 0.0]","[-0.82, 2.6952, 0.0, 0.0]","[110.794, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1264.39124,2860.073,-22.9794388,19.8064461,0.504000008,1697.55,1114.22,0.0,18040.9,0.0,0.0,0.0,1,-23.875291004208126
351,8235284,0,2,0.586,216.2719,0.2844599,174.4726,0.04080351,131.8677,2.16,0.3359831,-0.282423,22.81,22.72453,1.716585,"[1.1012, -0.2472, 0.0, 0.0]","[-0.7423, 0.32, 0.0, 0.0]","[2.167, -1.0819, 0.0, 0.0]","[0.0, 75.965, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1363.77515,3430.43433,-22.7329006,20.5298462,0.586000025,1709.61,1025.14,0.0,17071.5,0.0,0.0,0.0,1,-23.937358436989108
352,32382815,0,2,1.034,242.661,0.3818532,160.6366,0.05965956,42.82024,1.93,-0.2124344,0.162447,22.61,22.24166,1.132339,"[0.1866, -0.7565, 0.0, 0.0]","[-0.2562, 0.3705, 0.0, 0.0]","[-1.4039, 2.3473, 0.0, 0.0]","[88.204, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1664.47949,6886.21094,-23.3708992,21.8530025,1.03400004,1732.77,577.294,0.0,14875.7,0.0,0.0,0.0,1,-24.28638709653553
353,48836220,0,2,1.25,231.2065,0.5410119,-73.71043,0.07747874,-120.7931,2.03,0.110809,-0.3644938,21.51,22.64766,0.9194228,"[0.1462, -0.0247, 0.0, 0.0]","[-0.8317, 0.0717, 0.0, 0.0]","[1.5247, -0.3507, 0.0, 0.0]","[0.0, 143.105, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1720.13513,8708.18359,-23.4060593,22.5435791,1.25,1723.68,446.348,0.0,15824.9,0.0,0.0,0.0,1,-25.73670487161903
354,15585247,0,2,0.756,252.3481,0.03449693,3.578496,0.04008564,58.68188,2.18,-0.2638733,0.09255475,22.73,21.9778,1.84913,"[0.6047, -1.1749, 0.0, 0.0]","[-0.2533, 0.249, 0.0, 0.0]","[-1.9993, 5.2815, 0.0, 0.0]","[74.481, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1517.99231,4680.78418,-23.2650776,20.8425159,0.755999982,1707.32,869.086,0.0,17265.1,0.0,0.0,0.0,1,-24.211845472700002
